,material_id,material_name,current,unit,jan,feb,mar,apr,may,jun,jul
3078,0523010200900000,    น้ำดี หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 110 มม. (4 นิ้ว) ยาว 4 เมตร,4996,ท่อน ,4996,4996,4996,4996,4996,4996,4996
3079,0523010300000000,  ท่อ PPR(80) ประเภท SDR6 PN20 With fiber Composite (DIN 8077/8078),x,x,x,x,x,x,x,x,x
3080,0523010300100000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 20 มม. (1/2 นิ้ว) ยาว 4 เมตร,296,ท่อน ,296,296,296,296,296,296,296
3081,0523010300200000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 25 มม. (3/4 นิ้ว) ยาว 4 เมตร,452,ท่อน ,452,452,452,452,452,452,452
3082,0523010300300000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 32 มม. (1 นิ้ว) ยาว 4 เมตร,736,ท่อน ,736,736,736,736,736,736,736
3083,0523010300400000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 40 มม. (1 1/4 นิ้ว) ยาว 4 เมตร,1140,ท่อน ,1140,1140,1140,1140,1140,1140,1140
3084,0523010300500000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 50 มม. (1 1/2 นิ้ว) ยาว 4 เมตร,1788,ท่อน ,1788,1788,1788,1788,1788,1788,1788
3085,0523010300600000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 63 มม. (2 นิ้ว) ยาว 4 เมตร,2804,ท่อน ,2804,2804,2804,2804,2804,2804,2804
3086,0523010300700000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 75 มม. (2 1/2 นิ้ว) ยาว 4 เมตร,3972,ท่อน ,3972,3972,3972,3972,3972,3972,3972
3087,0523010300800000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 90 มม. (3 นิ้ว) ยาว 4 เมตร,5716,ท่อน ,5716,5716,5716,5716,5716,5716,5716
3088,0523010300900000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 110 มม. (4 นิ้ว) ยาว 4 เมตร,8528,ท่อน ,8528,8528,8528,8528,8528,8528,8528
3089,0523010400000000,  ท่อ PPR(80) ประเภท SDR9 PN12.5 DIN 8077/8078 by DVGW,x,x,x,x,x,x,x,x,x
3090,0523010400100000,    น้ำดี อุณหภูมิไม่เกิน 60 องศา ขนาด ศก. 20 มม. (1/2 นิ้ว) ยาว 4 เมตร,140,ท่อน ,140,140,140,140,140,140,140
3091,0523010500000000,  ท่อ PPR(80) ประเภท SDR7.4 PN16 DIN 8077/8078 by DVGW,x,x,x,x,x,x,x,x,x
3092,0523010500100000,    น้ำดี หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 160 มม. (6 นิ้ว) ยาว 4 เมตร,10800,ท่อน ,10800,10800,10800,10800,10800,10800,10800
3093,0523010600000000,  ท่อ PPR(80) ประเภท SDR7.4 PN20 With Fiber Composite DIN 8077/8078 by DVGW,x,x,x,x,x,x,x,x,x
3094,0523010600100000,    น้ำเย็น หรือน้ำร้อน อุณหภูมิไม่เกิน 95 องศา ขนาด ศก. 160 มม. (6 นิ้ว) ยาว 4 เมตร,13884,ท่อน ,13884,13884,13884,13884,13884,13884,13884
3095,0524000000000000,ข้อต่อท่อน้ำประปา พีพีอาร์ (PPR),กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
3096,0524010100000000,  ข้อต่อตรง PPR,x,x,x,x,x,x,x,x,x
3097,0524010100100000,    ข้อต่อตรง PPR ขนาด 20 มม. ตรา Thai-PPR,11,อัน ,11,11,11,11,11,11,11
